"15-02-2022 19:19:20","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 19:21:56","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 19:24:15","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 19:25:11","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 19:27:20","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '[d_naam, d_boodschap, d_time) VALUES (''.''.'1644953240')' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:21:13","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 20:22:57","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''db_chat'' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 20:26:11","SQLSTATE[42S02]: Base table or view not found: 1146 Table 'db_chat.db_chat' doesn't exist",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,32
"15-02-2022 20:35:58","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '[d_naam, d_boodschap, d_time) VALUES ('Willem Ravoet'.''.'1644957358')' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:37:34","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '.''.'1644957454')' at line 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:53:46","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:56:31","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:56:45","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 20:57:28","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,35
"15-02-2022 21:13:17","SQLSTATE[42S22]: Column not found: 1054 Unknown column '' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,27
"15-02-2022 21:15:22","SQLSTATE[42S22]: Column not found: 1054 Unknown column '' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,27
"15-02-2022 21:18:29","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_naam.d_boodschap.d_time' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,28
"15-02-2022 21:18:59","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_naam ,d_boodschap ,d_time' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,28
"15-02-2022 21:57:54","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,23
"15-02-2022 22:14:11","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:16:14","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:16:36","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:17:23","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:18:33","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:23:15","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:27:27","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:28:47","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'ngcf' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:28:55","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'ngcf' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:30:11","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:40:33","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,25
"15-02-2022 22:49:28","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem Ravoet' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:57:43","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:59:40","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 22:59:47","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 23:00:04","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
"15-02-2022 23:00:21","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'Willem' in 'field list'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,24
